file_a,file_b,cochange_count,jaccard
CHANGELOG.md,backend/app/mcp_server.py,2,0.181818
README.md,backend/app/mcp_server.py,2,0.222222
backend/app/mcp_server.py,pyproject.toml,2,0.166667
backend/app/services/llm/prompts_loader.py,backend/tests/test_prompts_loader.py,2,0.666667
CHANGELOG.md,backend/tests/test_routes.py,4,0.307692
CHANGELOG.md,justfile,2,0.133333
README.md,backend/tests/test_routes.py,2,0.153846
backend/app/main.py,backend/tests/test_routes.py,6,0.461538
backend/tests/test_routes.py,pyproject.toml,3,0.200000
backend/tests/test_routes.py,uv.lock,2,0.222222
backend/tests/test_ocr_registry.py,backend/tests/test_paddleocr_provider.py,4,0.500000
backend/app/services/eval/calibration.py,backend/tests/test_eval_calibration.py,2,1.000000
backend/app/services/extraction/vlm_extractor.py,backend/tests/test_vlm_extractor.py,2,1.000000
backend/app/services/llm/prompts_loader.py,scripts/eval_diff.py,2,0.666667
backend/app/services/ocr/docling_provider.py,backend/tests/test_docling_provider.py,2,1.000000
backend/app/services/ocr/docling_provider.py,backend/tests/test_ocr_registry.py,2,0.285714
backend/app/services/ocr/paddleocr_provider.py,backend/tests/test_ocr_registry.py,2,0.250000
backend/app/services/ocr/paddleocr_provider.py,backend/tests/test_paddleocr_provider.py,2,0.333333
backend/tests/test_docling_provider.py,backend/tests/test_ocr_registry.py,2,0.285714
CHANGELOG.md,docs/MIGRATION_GUIDE.md,2,0.181818
CHANGELOG.md,docs/RELEASE_NOTES.md,2,0.181818
CHANGELOG.md,docs/UPGRADE_SUMMARY.md,2,0.181818
docs/MIGRATION_GUIDE.md,docs/RELEASE_NOTES.md,2,1.000000
docs/MIGRATION_GUIDE.md,docs/UPGRADE_SUMMARY.md,2,1.000000
docs/RELEASE_NOTES.md,docs/UPGRADE_SUMMARY.md,2,1.000000
backend/app/routers/extractions.py,backend/app/services/extraction/graph.py,5,0.625000
backend/app/routers/extractions.py,backend/tests/test_durability.py,4,0.571429
backend/app/routers/extractions.py,backend/tests/test_integration.py,4,0.571429
backend/app/services/extraction/graph.py,backend/tests/test_durability.py,4,0.666667
backend/app/services/extraction/graph.py,backend/tests/test_integration.py,4,0.666667
backend/tests/test_durability.py,backend/tests/test_integration.py,4,1.000000
backend/app/config.py,backend/app/models/enums.py,3,0.230769
backend/app/config.py,backend/app/services/ocr/registry.py,2,0.153846
backend/app/config.py,backend/tests/test_ocr_registry.py,3,0.176471
backend/app/models/enums.py,backend/app/services/ocr/registry.py,2,0.666667
backend/app/models/enums.py,backend/tests/test_ocr_registry.py,3,0.428571
backend/app/services/ocr/registry.py,backend/tests/test_ocr_registry.py,2,0.285714
backend/app/config.py,backend/app/services/eval/__init__.py,2,0.142857
backend/app/config.py,backend/app/services/extraction/graph.py,4,0.266667
backend/app/main.py,backend/app/services/extraction/graph.py,3,0.187500
backend/app/services/extraction/graph.py,pyproject.toml,2,0.125000
backend/app/config.py,backend/app/routers/extractions.py,3,0.176471
backend/app/config.py,backend/tests/test_durability.py,3,0.214286
backend/app/config.py,backend/tests/test_integration.py,3,0.214286
backend/app/metrics.py,backend/app/routers/extractions.py,2,0.285714
backend/app/metrics.py,backend/app/services/extraction/graph.py,2,0.333333
backend/app/routers/providers.py,backend/app/services/llm/output_parser.py,2,0.666667
backend/app/main.py,backend/app/routers/extractions.py,3,0.176471
backend/app/models/db_models.py,backend/app/routers/extractions.py,2,0.181818
README.md,backend/app/models/enums.py,2,0.200000
README.md,backend/app/models/schemas.py,2,0.200000
README.md,backend/app/routers/providers.py,2,0.200000
README.md,backend/tests/test_ocr_registry.py,2,0.142857
backend/.env.example,backend/app/models/enums.py,2,0.400000
backend/.env.example,backend/app/models/schemas.py,2,0.400000
backend/.env.example,backend/app/routers/providers.py,2,0.400000
backend/.env.example,backend/tests/test_ocr_registry.py,2,0.222222
backend/app/config.py,backend/app/models/schemas.py,2,0.142857
backend/app/config.py,backend/app/routers/providers.py,2,0.142857
backend/app/models/enums.py,backend/app/models/schemas.py,2,0.500000
backend/app/models/enums.py,backend/app/routers/providers.py,2,0.500000
backend/app/models/enums.py,frontend/src/lib/api.ts,2,0.333333
backend/app/models/schemas.py,backend/app/routers/providers.py,2,0.500000
backend/app/models/schemas.py,backend/tests/test_ocr_registry.py,2,0.250000
backend/app/models/schemas.py,frontend/src/lib/api.ts,3,0.600000
backend/app/routers/providers.py,backend/tests/test_ocr_registry.py,2,0.250000
backend/app/routers/providers.py,frontend/src/lib/api.ts,2,0.333333
backend/tests/test_ocr_registry.py,frontend/src/lib/api.ts,2,0.200000
backend/app/main.py,backend/app/models/schemas.py,2,0.142857
backend/app/main.py,backend/app/services/extraction/presets.py,2,0.153846
backend/app/main.py,backend/tests/test_health.py,2,0.153846
backend/app/main.py,backend/tests/test_presets.py,2,0.153846
backend/app/main.py,frontend/src/app/history/page.tsx,2,0.153846
backend/app/main.py,frontend/src/components/ExtractionResult.tsx,2,0.153846
backend/app/models/schemas.py,backend/app/routers/extractions.py,2,0.250000
backend/app/models/schemas.py,backend/app/services/extraction/presets.py,2,0.666667
backend/app/models/schemas.py,backend/tests/test_health.py,2,0.666667
backend/app/models/schemas.py,backend/tests/test_presets.py,2,0.666667
backend/app/models/schemas.py,backend/tests/test_routes.py,2,0.285714
backend/app/models/schemas.py,frontend/src/app/history/page.tsx,2,0.666667
backend/app/models/schemas.py,frontend/src/components/ExtractionResult.tsx,2,0.666667
backend/app/routers/extractions.py,backend/app/services/extraction/presets.py,2,0.285714
backend/app/routers/extractions.py,backend/tests/test_health.py,2,0.285714
backend/app/routers/extractions.py,backend/tests/test_presets.py,2,0.285714
backend/app/routers/extractions.py,backend/tests/test_routes.py,2,0.181818
backend/app/routers/extractions.py,frontend/src/app/history/page.tsx,2,0.285714
backend/app/routers/extractions.py,frontend/src/components/ExtractionResult.tsx,2,0.285714
backend/app/routers/extractions.py,frontend/src/lib/api.ts,2,0.200000
backend/app/services/extraction/presets.py,backend/tests/test_health.py,2,1.000000
backend/app/services/extraction/presets.py,backend/tests/test_presets.py,2,1.000000
backend/app/services/extraction/presets.py,backend/tests/test_routes.py,2,0.333333
backend/app/services/extraction/presets.py,frontend/src/app/history/page.tsx,2,1.000000
backend/app/services/extraction/presets.py,frontend/src/components/ExtractionResult.tsx,2,1.000000
backend/app/services/extraction/presets.py,frontend/src/lib/api.ts,2,0.400000
backend/tests/test_health.py,backend/tests/test_presets.py,2,1.000000
backend/tests/test_health.py,backend/tests/test_routes.py,2,0.333333
backend/tests/test_health.py,frontend/src/app/history/page.tsx,2,1.000000
backend/tests/test_health.py,frontend/src/components/ExtractionResult.tsx,2,1.000000
backend/tests/test_health.py,frontend/src/lib/api.ts,2,0.400000
backend/tests/test_presets.py,backend/tests/test_routes.py,2,0.333333
backend/tests/test_presets.py,frontend/src/app/history/page.tsx,2,1.000000
backend/tests/test_presets.py,frontend/src/components/ExtractionResult.tsx,2,1.000000
backend/tests/test_presets.py,frontend/src/lib/api.ts,2,0.400000
backend/tests/test_routes.py,frontend/src/app/history/page.tsx,2,0.333333
backend/tests/test_routes.py,frontend/src/components/ExtractionResult.tsx,2,0.333333
backend/tests/test_routes.py,frontend/src/lib/api.ts,2,0.222222
frontend/src/app/history/page.tsx,frontend/src/components/ExtractionResult.tsx,2,1.000000
frontend/src/app/history/page.tsx,frontend/src/lib/api.ts,2,0.400000
frontend/src/components/ExtractionResult.tsx,frontend/src/lib/api.ts,2,0.400000
